payment_id,customer_id,staff_id,rental_id,amount,payment_date
16775,49,2,846,2.99,2022-01-06 23:46:11.996577+00
16777,50,1,763,4.99,2022-01-06 10:00:41.996577+00
16778,50,1,794,4.99,2022-01-06 15:12:37.996577+00
16788,53,1,751,0.99,2022-01-06 08:24:09.996577+00
16789,53,2,783,5.99,2022-01-06 13:09:44.996577+00
16806,58,2,761,0.99,2022-01-06 09:37:27.996577+00
16811,60,2,706,1.99,2022-01-06 01:34:15.996577+00
16823,67,1,767,2.99,2022-01-06 10:48:45.996577+00
16825,69,2,765,1.99,2022-01-06 10:07:00.996577+00
16829,72,2,785,4.99,2022-01-06 13:37:07.996577+00
16830,72,2,845,4.99,2022-01-06 23:45:51.996577+00
16843,77,1,760,5.99,2022-01-06 09:35:51.996577+00
16844,79,1,840,4.99,2022-01-06 22:57:07.996577+00
16854,84,1,739,6.99,2022-01-06 06:56:44.996577+00
16855,84,1,834,4.99,2022-01-06 21:52:56.996577+00
16864,89,1,740,5.99,2022-01-06 06:59:02.996577+00
16884,104,2,808,3.99,2022-01-06 17:36:46.996577+00
16888,105,1,779,6.99,2022-01-06 12:45:43.996577+00
16898,109,1,698,0.99,2022-01-06 00:39:18.996577+00
16906,112,2,701,2.99,2022-01-06 00:54:53.996577+00
16908,113,2,776,0.99,2022-01-06 12:04:01.996577+00
16916,117,1,700,0.99,2022-01-06 00:47:20.996577+00
16928,124,1,775,0.99,2022-01-06 11:51:52.996577+00
16934,126,1,752,4.99,2022-01-06 08:42:41.996577+00
16937,127,1,708,0.99,2022-01-06 01:52:13.996577+00
16941,130,1,746,2.99,2022-01-06 07:53:36.996577+00
16948,134,2,798,0.99,2022-01-06 15:52:09.996577+00
16949,134,1,814,6.99,2022-01-06 18:44:38.996577+00
16952,135,2,753,3.99,2022-01-06 08:45:08.996577+00
16966,146,2,762,7.99,2022-01-06 09:44:17.996577+00
16971,149,1,764,4.99,2022-01-06 10:06:01.996577+00
16978,152,1,745,4.99,2022-01-06 07:51:23.996577+00
16992,159,1,832,3.99,2022-01-06 21:19:46.996577+00
17015,171,2,804,9.99,2022-01-06 16:38:50.996577+00
17018,172,1,837,0.99,2022-01-06 22:30:34.996577+00
17029,179,1,759,6.99,2022-01-06 09:26:23.996577+00
17047,190,1,693,2.99,2022-01-06 00:10:57.996577+00
17064,197,2,730,3.99,2022-01-06 05:29:25.996577+00
17076,201,2,756,5.99,2022-01-06 08:57:11.996577+00
17088,215,1,711,4.99,2022-01-06 02:17:29.996577+00
17091,217,2,828,2.99,2022-01-06 20:43:21.996577+00
17100,222,2,809,3.99,2022-01-06 17:38:46.996577+00
17103,225,1,812,4.99,2022-01-06 18:28:56.996577+00
17115,232,1,805,3.99,2022-01-06 16:46:44.996577+00
17117,235,2,807,2.99,2022-01-06 17:19:16.996577+00
17125,238,1,842,2.99,2022-01-06 23:00:30.996577+00
17142,244,1,797,1.99,2022-01-06 15:40:43.996577+00
17146,245,1,719,2.99,2022-01-06 03:44:31.996577+00
17147,245,2,725,2.99,2022-01-06 04:32:07.996577+00
17152,246,1,699,3.99,2022-01-06 00:40:10.996577+00
17174,252,1,707,4.99,2022-01-06 01:46:45.996577+00
17183,256,2,738,4.99,2022-01-06 06:48:34.996577+00
17188,257,2,705,2.99,2022-01-06 01:17:18.996577+00
17189,259,2,722,6.99,2022-01-06 03:58:57.996577+00
17196,261,1,792,0.99,2022-01-06 15:00:36.996577+00
